t_sec,xVest_m,yVest_m,zVest_m,omegaXVest_degPSec,omegaYVest_degPSec,omegaZVest_degPSec,xVis_m,yVis_m,zVis_m,xVisDot_mPSec,yVisDot_mPSec,zVisDot_mPSec,omegaXVis_degPSec,omegaYVis_degPSec,omegaZVis_degPSec,g_xvis,g_yvis,g_zvis,g,Pos ON,Vel ON,AngVel ON,G ON,Sickness,thetaXVest_deg,thetaYVest_deg,thetaZVest_deg,thetaXVis_deg,thetaYVis_deg,thetaZVis_deg
9.4352271,-0.3495204,-0.5505707,1.068243,-0.6787495,8.276916,-15.09174,-1.254744,-0.8822981,-1.832941,-0.1767163,-0.6676894,0.02606749,0.6787495,-8.276916,15.09174,0, 0, -1, 1, 1, 1, 1, 1,0,5.524078,0.9411003,-97.77704,5.524078,0.9411003,-97.77704
9.446198,-0.3496676,-0.5503143,1.068088,0.2058446,10.13083,-16.13933,-1.256362,-0.8884914,-1.832663,-0.1449789,-0.5551773,0.02494146,-0.2058446,-10.13083,16.13933,0, 0, -1, 1, 1, 1, 1, 1,0,5.526337,1.052245,-97.9541,5.526337,1.052245,-97.9541
9.4571688,-0.3497666,-0.5499837,1.067824,-1.332439,12.56849,-16.81961,-1.257731,-0.8937603,-1.832276,-0.1241223,-0.4776682,0.03509143,1.332439,-12.56849,16.81961,0, 0, -1, 1, 1, 1, 1, 1,0,5.511719,1.190131,-98.13863,5.511719,1.190131,-98.13863
9.4691367,-0.3499349,-0.5495713,1.067615,0.05864891,11.07581,-15.05365,-1.258767,-0.898226,-1.831943,-0.09198751,-0.3962677,0.02952359,-0.05864891,-11.07581,15.05365,0, 0, -1, 1, 1, 1, 1, 1,0,5.512421,1.322685,-98.31879,5.512421,1.322685,-98.31879
9.4801072,-0.3500652,-0.5492772,1.067372,-0.23367,12.81412,-17.93556,-1.259615,-0.9018098,-1.831576,-0.076551,-0.3235017,0.03306736,0.23367,-12.81412,17.93556,0, 0, -1, 1, 1, 1, 1, 1,0,5.509857,1.463263,-98.51555,5.509857,1.463263,-98.51555
9.4910779,-0.3502362,-0.5488323,1.06715,-0.5201845,17.29335,-18.57156,-1.260227,-0.904887,-1.831231,-0.05457654,-0.2744563,0.03080231,0.5201845,-17.29335,18.57156,0, 0, -1, 1, 1, 1, 1, 1,0,5.50415,1.652983,-98.71929,5.50415,1.652983,-98.71929
9.5020486,-0.3503746,-0.5484098,1.066882,0.5368748,17.58727,-19.18145,-1.260706,-0.9073827,-1.83084,-0.04202532,-0.219248,0.0344015,-0.5368748,-17.58727,19.18145,0, 0, -1, 1, 1, 1, 1, 1,0,5.51004,1.845927,-98.92973,5.51004,1.845927,-98.92973
9.5130191,-0.3505316,-0.5479789,1.066528,-0.8317538,20.03936,-20.06989,-1.26102,-0.9093974,-1.830362,-0.02861682,-0.1832604,0.04345116,0.8317538,-20.03936,20.06989,0, 0, -1, 1, 1, 1, 1, 1,0,5.500916,2.065769,-99.1499,5.500916,2.065769,-99.1499
9.5239901,-0.3507135,-0.5474824,1.066188,0.3532706,24.80107,-21.69346,-1.261186,-0.9110612,-1.829898,-0.01486443,-0.1491519,0.04155842,-0.3532706,-24.80107,21.69346,0, 0, -1, 1, 1, 1, 1, 1,0,5.504791,2.337862,-99.3879,5.504791,2.337862,-99.3879
9.5359577,-0.3508626,-0.5469542,1.065717,-0.6706544,23.6568,-19.3763,-1.261278,-0.9123966,-1.829304,-0.008261987,-0.1205088,0.0536061,0.6706544,-23.6568,19.3763,0, 0, -1, 1, 1, 1, 1, 1,0,5.496765,2.620977,-99.61979,5.496765,2.620977,-99.61979
9.5469286,-0.3510259,-0.546412,1.065198,-1.413096,29.51717,-21.91898,-1.261264,-0.9134398,-1.828662,0.001234695,-0.09394957,0.05781595,1.413096,-29.51717,21.91898,0, 0, -1, 1, 1, 1, 1, 1,0,5.481262,2.944807,-99.86026,5.481262,2.944807,-99.86026
9.5574876,-0.3511716,-0.5459217,1.064591,-3.69656,32.83529,-22.69888,-1.261191,-0.9141706,-1.827932,0.006488169,-0.06468124,0.06466014,3.69656,-32.83529,22.69888,0, 0, -1, 1, 1, 1, 1, 1,0,5.44223,3.291515,-100.0999,5.44223,3.291515,-100.0999
9.5694581,-0.3513895,-0.5454305,1.064089,-4.068841,26.97096,-20.48888,-1.260976,-0.9146723,-1.827306,0.01922437,-0.04501734,0.05616469,4.068841,-26.97096,20.48888,0, 0, -1, 1, 1, 1, 1, 1,0,5.393524,3.614371,-100.3452,5.393524,3.614371,-100.3452
9.5804261,-0.3515837,-0.5449423,1.063568,-4.693942,30.10463,-22.67046,-1.260728,-0.9149754,-1.826661,0.02240728,-0.02735559,0.0581535,4.693942,-30.10463,22.67046,0, 0, -1, 1, 1, 1, 1, 1,0,5.342041,3.944558,-100.5938,5.342041,3.944558,-100.5938
9.5913972,-0.3518073,-0.5444055,1.063094,-3.838654,27.38909,-22.65849,-1.260398,-0.9151514,-1.826064,0.02902534,-0.01546621,0.05252854,3.838654,-27.38909,22.65849,0, 0, -1, 1, 1, 1, 1, 1,0,5.299927,4.245047,-100.8424,5.299927,4.245047,-100.8424
9.6023675,-0.3519622,-0.5439028,1.062624,-6.017112,25.46875,-24.82928,-1.260077,-0.915095,-1.825471,0.02839071,0.004995835,0.05252492,6.017112,-25.46875,24.82928,0, 0, -1, 1, 1, 1, 1, 1,0,5.233917,4.524446,-101.1148,5.233917,4.524446,-101.1148
9.6143356,-0.352151,-0.543407,1.062192,-3.633622,24.82895,-23.17996,-1.259661,-0.9148219,-1.824916,0.03747883,0.02456934,0.04996463,3.633622,-24.82895,23.17996,0, 0, -1, 1, 1, 1, 1, 1,0,5.19043,4.821602,-101.3922,5.19043,4.821602,-101.3922
9.6253068,-0.3523843,-0.542942,1.061736,-3.657815,25.07111,-24.55186,-1.259117,-0.9142405,-1.824336,0.04711773,0.05037114,0.05025753,3.657815,-25.07111,24.55186,0, 0, -1, 1, 1, 1, 1, 1,0,5.150299,5.096662,-101.6616,5.150299,5.096662,-101.6616
9.6362767,-0.3526231,-0.5425451,1.061362,-5.088164,25.55001,-27.71853,-1.258473,-0.9132704,-1.823838,0.05789832,0.0871473,0.04470602,5.088164,-25.55001,27.71853,0, 0, -1, 1, 1, 1, 1, 1,0,5.094482,5.376943,-101.9657,5.094482,5.376943,-101.9657
9.6482448,-0.3528688,-0.5421048,1.060886,-5.127869,20.92281,-25.11343,-1.257716,-0.911991,-1.823239,0.06634938,0.112224,0.05256711,5.127869,-20.92281,25.11343,0, 0, -1, 1, 1, 1, 1, 1,0,5.033112,5.627349,-102.2662,5.033112,5.627349,-102.2662
9.6591815,-0.3531876,-0.541602,1.060537,-5.480312,23.56177,-26.72908,-1.256751,-0.9103179,-1.822766,0.08521567,0.1477457,0.04170778,5.480312,-23.56177,26.72908,0, 0, -1, 1, 1, 1, 1, 1,0,4.973175,5.885037,-102.5586,4.973175,5.885037,-102.5586
9.6701524,-0.3534387,-0.5411903,1.06017,-6.85407,20.25396,-28.69029,-1.255718,-0.9080962,-1.822276,0.0925943,0.1990863,0.04390431,6.85407,-20.25396,28.69029,0, 0, -1, 1, 1, 1, 1, 1,0,4.89798,6.107242,-102.8733,4.89798,6.107242,-102.8733
9.6821208,-0.3537473,-0.5408513,1.059816,-5.525517,16.92863,-26.59744,-1.254458,-0.9052324,-1.821798,0.113277,0.2574317,0.04298119,5.525517,-16.92863,26.59744,0, 0, -1, 1, 1, 1, 1, 1,0,4.831848,6.30985,-103.1917,4.831848,6.30985,-103.1917
9.6930913,-0.3541617,-0.5405659,1.05941,-6.784775,17.14454,-28.73306,-1.252926,-0.9017569,-1.821269,0.1361935,0.3089708,0.04704402,6.784775,-17.14454,28.73306,0, 0, -1, 1, 1, 1, 1, 1,0,4.757416,6.497934,-103.5069,4.757416,6.497934,-103.5069
9.7040617,-0.3544512,-0.5402505,1.05918,-8.289797,13.27958,-31.93658,-1.25136,-0.8977779,-1.820916,0.1415701,0.359789,0.03192711,8.289797,-13.27958,31.93658,0, 0, -1, 1, 1, 1, 1, 1,0,4.666473,6.643617,-103.8572,4.666473,6.643617,-103.8572
9.7150324,-0.3548279,-0.5398914,1.058943,-6.578803,13.09597,-32.01429,-1.249547,-0.8933034,-1.820555,0.1596827,0.3940312,0.03174547,6.578803,-13.09597,32.01429,0, 0, -1, 1, 1, 1, 1, 1,0,4.594299,6.787289,-104.2084,4.594299,6.787289,-104.2084
9.7270001,-0.3551494,-0.5395177,1.058698,-4.054492,12.39218,-29.60863,-1.247643,-0.888355,-1.820187,0.1721876,0.4476198,0.03335272,4.054492,-12.39218,29.60863,0, 0, -1, 1, 1, 1, 1, 1,0,4.545776,6.935595,-104.5628,4.545776,6.935595,-104.5628
9.7489418,-0.3559152,-0.5388657,1.058194,-3.755291,14.33267,-31.70648,-1.24332,-0.8770386,-1.819436,0.1990883,0.526543,0.03501629,3.755291,-14.33267,31.70648,0, 0, -1, 1, 1, 1, 1, 1,0,4.463379,7.250078,-105.2585,4.463379,7.250078,-105.2585
9.7599126,-0.356359,-0.5385311,1.057947,-2.812308,15.83375,-32.02652,-1.24093,-0.8708287,-1.819065,0.211014,0.548428,0.03276334,2.812308,-15.83375,32.02652,0, 0, -1, 1, 1, 1, 1, 1,0,4.432526,7.423787,-105.6098,4.432526,7.423787,-105.6098
9.770883,-0.3567427,-0.538247,1.057714,-4.367443,16.68596,-32.3003,-1.236429,-0.8572636,-1.818585,0.4024811,1.21304,0.04293871,4.367443,-16.68596,32.3003,0, 0, -1, 1, 1, 1, 1, 1,0,4.384613,7.606838,-105.9642,4.384613,7.606838,-105.9642
9.7828508,-0.3571773,-0.5379668,1.057405,-1.167888,14.04896,-30.265,-1.233867,-0.8503647,-1.81803,0.2293948,0.6177254,0.04971946,1.167888,-14.04896,30.265,0, 0, -1, 1, 1, 1, 1, 1,0,4.370636,7.774973,-106.3264,4.370636,7.774973,-106.3264
9.7938219,-0.3576558,-0.5376934,1.057118,-1.146033,18.09126,-31.51104,-1.231293,-0.84348,-1.817496,0.23105,0.6178271,0.04790452,1.146033,-18.09126,31.51104,0, 0, -1, 1, 1, 1, 1, 1,0,4.358063,7.973454,-106.6721,4.358063,7.973454,-106.6721
9.8047925,-0.3581074,-0.537443,1.056867,-1.766418,16.6577,-30.75723,-1.228802,-0.8366928,-1.816998,0.2229717,0.607702,0.04458367,1.766418,-16.6577,30.75723,0, 0, -1, 1, 1, 1, 1, 1,0,4.338684,8.156199,-107.0095,4.338684,8.156199,-107.0095
9.8157632,-0.3585872,-0.5371381,1.056604,-0.4256054,16.66233,-30.54484,-1.226379,-0.8301625,-1.816488,0.2167616,0.5840728,0.04566601,0.4256054,-16.66233,30.54484,0, 0, -1, 1, 1, 1, 1, 1,0,4.334015,8.338997,-107.3446,4.334015,8.338997,-107.3446
9.8267337,-0.3590398,-0.5369619,1.056241,-0.04172678,18.21174,-31.03916,-1.2241,-0.8237991,-1.815878,0.2055729,0.5739924,0.05500081,0.04172678,-18.21174,31.03916,0, 0, -1, 1, 1, 1, 1, 1,0,4.333557,8.538789,-107.6851,4.333557,8.538789,-107.6851
9.8377038,-0.3595142,-0.5367988,1.056013,0.4784846,17.74748,-31.60154,-1.221984,-0.8179226,-1.815403,0.1872835,0.520038,0.04203936,-0.4784846,-17.74748,31.60154,0, 0, -1, 1, 1, 1, 1, 1,0,4.338806,8.73348,-108.0318,4.338806,8.73348,-108.0318
9.8496725,-0.3600242,-0.5365994,1.055691,1.963332,16.80386,-28.1974,-1.220022,-0.81262,-1.814834,0.1770538,0.4785521,0.05130763,-1.963332,-16.80386,28.1974,0, 0, -1, 1, 1, 1, 1, 1,0,4.362305,8.934601,-108.3693,4.362305,8.934601,-108.3693
9.860643,-0.3605302,-0.5363908,1.05536,1.357511,18.97317,-29.85273,-1.218253,-0.8078774,-1.814256,0.1603275,0.429932,0.0524447,-1.357511,-18.97317,29.85273,0, 0, -1, 1, 1, 1, 1, 1,0,4.377197,9.142746,-108.6968,4.377197,9.142746,-108.6968
9.8716136,-0.3610294,-0.5362228,1.055018,3.073845,18.50383,-29.66747,-1.216706,-0.8037064,-1.813667,0.1373018,0.370112,0.05225508,-3.073845,-18.50383,29.66747,0, 0, -1, 1, 1, 1, 1, 1,0,4.410919,9.345744,-109.0223,4.410919,9.345744,-109.0223
9.8825843,-0.3615403,-0.535934,1.054672,2.083519,19.47206,-29.17484,-1.215344,-0.8002278,-1.813074,0.1216239,0.3106711,0.05293364,-2.083519,-19.47206,29.17484,0, 0, -1, 1, 1, 1, 1, 1,0,4.433777,9.559366,-109.3423,4.433777,9.559366,-109.3423
9.8945526,-0.3622442,-0.5357819,1.054372,1.892002,18.04836,-25.38521,-1.213975,-0.7971599,-1.812527,0.1225856,0.2747075,0.04898515,-1.892002,-18.04836,25.38521,0, 0, -1, 1, 1, 1, 1, 1,0,4.456421,9.775374,-109.6462,4.456421,9.775374,-109.6462
9.9055226,-0.3627807,-0.5356477,1.053981,1.916738,18.20866,-27.89771,-1.212829,-0.7941942,-1.812012,0.1031312,0.2669266,0.04631893,-1.916738,-18.20866,27.89771,0, 0, -1, 1, 1, 1, 1, 1,0,4.477448,9.975123,-109.9522,4.477448,9.975123,-109.9522
9.9164936,-0.3633324,-0.5355472,1.053581,2.105716,19.83279,-27.5259,-1.211719,-0.791311,-1.811489,0.0997958,0.2592879,0.0470838,-2.105716,-19.83279,27.5259,0, 0, -1, 1, 1, 1, 1, 1,0,4.500549,10.19271,-110.2542,4.500549,10.19271,-110.2542
9.9274641,-0.3639567,-0.535422,1.053184,2.901402,21.1121,-26.55979,-1.210585,-0.7885641,-1.810969,0.1007042,0.2437934,0.04610935,-2.901402,-21.1121,26.55979,0, 0, -1, 1, 1, 1, 1, 1,0,4.532379,10.42432,-110.5456,4.532379,10.42432,-110.5456
9.9384347,-0.3645349,-0.5353068,1.052718,2.052939,23.28472,-25.76814,-1.20954,-0.7859153,-1.810379,0.09268178,0.2350901,0.05238213,-2.052939,-23.28472,25.76814,0, 0, -1, 1, 1, 1, 1, 1,0,4.554901,10.67977,-110.8282,4.554901,10.67977,-110.8282
9.9504027,-0.365086,-0.5351349,1.052227,0.4309384,22.07045,-23.97828,-1.208564,-0.7834269,-1.809766,0.08621066,0.2197856,0.05419226,-0.4309384,-22.07045,23.97828,0, 0, -1, 1, 1, 1, 1, 1,0,4.560059,10.94391,-111.1152,4.560059,10.94391,-111.1152
9.9613737,-0.3657007,-0.5351332,1.051606,-0.130738,27.15577,-25.18444,-1.207552,-0.7808716,-1.809021,0.08965693,0.2263067,0.0659652,0.130738,-27.15577,25.18444,0, 0, -1, 1, 1, 1, 1, 1,0,4.558624,11.24183,-111.3915,4.558624,11.24183,-111.3915
9.9723446,-0.366206,-0.5350586,1.051087,-1.329645,27.8145,-25.36618,-1.206666,-0.7784915,-1.808378,0.08022291,0.2153732,0.05818507,1.329645,-27.8145,25.36618,0, 0, -1, 1, 1, 1, 1, 1,0,4.544037,11.54698,-111.6698,4.544037,11.54698,-111.6698
9.983315,-0.3667889,-0.5349511,1.05052,-0.4061444,28.22043,-24.02372,-1.205717,-0.7762424,-1.807811,0.08403259,0.1992013,0.05021472,0.4061444,-28.22043,24.02372,0, 0, -1, 1, 1, 1, 1, 1,0,4.539581,11.85657,-111.9334,4.539581,11.85657,-111.9334
9.995283,-0.3675044,-0.5349053,1.049952,-1.647256,26.98186,-22.84866,-1.20465,-0.7740258,-1.807243,0.09575086,0.1989264,0.05094588,1.647256,-26.98186,22.84866,0, 0, -1, 1, 1, 1, 1, 1,0,4.519867,12.17949,-112.2068,4.519867,12.17949,-112.2068
10.0062536,-0.3680383,-0.5348946,1.049392,-1.407571,29.32627,-24.74932,-1.203779,-0.7718646,-1.806683,0.07822564,0.1940336,0.05030244,1.407571,-29.32627,24.74932,0, 0, -1, 1, 1, 1, 1, 1,0,4.504425,12.50122,-112.4783,4.504425,12.50122,-112.4783
10.0172243,-0.3685738,-0.5349549,1.04865,-1.329669,31.55435,-21.37694,-1.202919,-0.7697194,-1.805941,0.07612362,0.1900503,0.0657316,1.329669,-31.55435,21.37694,0, 0, -1, 1, 1, 1, 1, 1,0,4.489838,12.84739,-112.7128,4.489838,12.84739,-112.7128
10.0281951,-0.3692005,-0.5349203,1.047989,-1.326875,31.08204,-22.89416,-1.201982,-0.7677525,-1.80528,0.08301879,0.17416,0.05851954,1.326875,-31.08204,22.89416,0, 0, -1, 1, 1, 1, 1, 1,0,4.475281,13.18839,-112.964,4.475281,13.18839,-112.964
10.040163,-0.3697366,-0.534942,1.047314,-2.6749,31.23389,-18.72175,-1.201147,-0.7658092,-1.804605,0.07462708,0.1737905,0.06034132,2.6749,-31.23389,18.72175,0, 0, -1, 1, 1, 1, 1, 1,0,4.443268,13.56219,-113.1881,4.443268,13.56219,-113.1881
10.0511333,-0.3703216,-0.5349236,1.046597,-3.950207,35.35853,-19.60916,-1.200276,-0.763983,-1.803888,0.07857013,0.1646362,0.06463148,3.950207,-35.35853,19.60916,0, 0, -1, 1, 1, 1, 1, 1,0,4.399933,13.95008,-113.4032,4.399933,13.95008,-113.4032
10.0621043,-0.3710352,-0.5349423,1.045907,-2.581379,33.99222,-19.03559,-1.199287,-0.7621934,-1.803198,0.09223072,0.1669562,0.06439357,2.581379,-33.99222,19.03559,0, 0, -1, 1, 1, 1, 1, 1,0,4.371613,14.32301,-113.612,4.371613,14.32301,-113.612
10.0730747,-0.3716317,-0.534988,1.045166,-5.168605,32.88596,-18.53382,-1.198426,-0.7604476,-1.802457,0.0774613,0.1571384,0.06674183,5.168605,-32.88596,18.53382,0, 0, -1, 1, 1, 1, 1, 1,0,4.314911,14.68378,-113.8154,4.314911,14.68378,-113.8154
10.0840472,-0.3722547,-0.534934,1.044446,-3.557255,35.01699,-20.00921,-1.19755,-0.7588696,-1.801737,0.07825378,0.140893,0.06422515,3.557255,-35.01699,20.00921,0, 0, -1, 1, 1, 1, 1, 1,0,4.275879,15.06801,-114.0349,4.275879,15.06801,-114.0349
10.0950164,-0.3729489,-0.5349314,1.04372,-0.1279773,35.09908,-18.07471,-1.196613,-0.7573055,-1.801012,0.08473159,0.1413738,0.06559587,0.1279773,-35.09908,18.07471,0, 0, -1, 1, 1, 1, 1, 1,0,4.274475,15.45302,-114.2332,4.274475,15.45302,-114.2332
10.1059877,-0.3735505,-0.5349506,1.043033,-0.4311453,32.39257,-17.62133,-1.195777,-0.7557822,-1.800324,0.07412294,0.1351903,0.061025,0.4311453,-32.39257,17.62133,0, 0, -1, 1, 1, 1, 1, 1,0,4.269745,15.8084,-114.4265,4.269745,15.8084,-114.4265
10.1169573,-0.374169,-0.5347866,1.042375,3.455261,31.29887,-18.65201,-1.194935,-0.7545024,-1.799666,0.07640028,0.116016,0.05960735,-3.455261,-31.29887,18.65201,0, 0, -1, 1, 1, 1, 1, 1,0,4.307648,16.15174,-114.6311,4.307648,16.15174,-114.6311
10.127929,-0.3748969,-0.5348017,1.041779,3.640959,28.17415,-18.44818,-1.193991,-0.7531012,-1.79907,0.08383708,0.124553,0.05302335,-3.640959,-28.17415,18.44818,0, 0, -1, 1, 1, 1, 1, 1,0,4.347595,16.46086,-114.8335,4.347595,16.46086,-114.8335
10.1398968,-0.3755581,-0.5348563,1.041251,3.92186,22.08899,-16.27903,-1.193123,-0.7517158,-1.798542,0.0783367,0.125031,0.04766263,-3.92186,-22.08899,16.27903,0, 0, -1, 1, 1, 1, 1, 1,0,4.394531,16.72522,-115.0283,4.394531,16.72522,-115.0283
10.1508677,-0.3762845,-0.5347835,1.040796,5.877698,18.89859,-16.89317,-1.192199,-0.7505112,-1.798087,0.08249237,0.1074677,0.04053899,-5.877698,-18.89859,16.89317,0, 0, -1, 1, 1, 1, 1, 1,0,4.459015,16.93255,-115.2137,4.459015,16.93255,-115.2137
10.1618377,-0.3771235,-0.5348254,1.040371,7.063275,18.15372,-17.61368,-1.191169,-0.7492428,-1.797662,0.09235674,0.1137883,0.03813619,-7.063275,-18.15372,17.61368,0, 0, -1, 1, 1, 1, 1, 1,0,4.536499,17.1317,-115.4069,4.536499,17.1317,-115.4069
10.1728084,-0.3778248,-0.5348767,1.039987,6.918175,16.53428,-17.00683,-1.190285,-0.7480142,-1.797278,0.07813169,0.1085502,0.03393641,-6.918175,-16.53428,17.00683,0, 0, -1, 1, 1, 1, 1, 1,0,4.612396,17.31309,-115.5935,4.612396,17.31309,-115.5935
10.1837792,-0.3785362,-0.5347402,1.039636,7.157338,14.53895,-15.56297,-1.189398,-0.7470205,-1.796927,0.08045767,0.0901472,0.03188027,-7.157338,-14.53895,15.56297,0, 0, -1, 1, 1, 1, 1, 1,0,4.690918,17.47259,-115.7642,4.690918,17.47259,-115.7642
10.1957467,-0.3793569,-0.5347701,1.039314,7.38746,14.6047,-13.83013,-1.188409,-0.7459055,-1.796605,0.08714256,0.09822178,0.02837541,-7.38746,-14.6047,13.83013,0, 0, -1, 1, 1, 1, 1, 1,0,4.779327,17.64738,-115.9297,4.779327,17.64738,-115.9297
10.2067176,-0.3801073,-0.53479,1.039018,8.795685,11.21419,-14.00161,-1.187497,-0.744844,-1.796309,0.08244588,0.09594623,0.02674212,-8.795685,-11.21419,14.00161,0, 0, -1, 1, 1, 1, 1, 1,0,4.875824,17.7704,-116.0833,4.875824,17.7704,-116.0833
10.2176883,-0.3808417,-0.5348273,1.038746,7.026662,11.06383,-15.19731,-1.186607,-0.7438068,-1.796037,0.07965998,0.09285661,0.02429075,-7.026662,-11.06383,15.19731,0, 0, -1, 1, 1, 1, 1, 1,0,4.952911,17.89178,-116.2501,4.952911,17.89178,-116.2501
10.2286587,-0.3816245,-0.5348481,1.038528,8.829468,7.901386,-12.83458,-1.185675,-0.742826,-1.79582,0.08303563,0.08739614,0.01941782,-8.829468,-7.901386,12.83458,0, 0, -1, 1, 1, 1, 1, 1,0,5.049774,17.97846,-116.3909,5.049774,17.97846,-116.3909
10.2396294,-0.3823491,-0.53491,1.038363,8.453692,8.698833,-12.52615,-1.185352,-0.7416803,-1.79553,0.02916208,0.1034559,0.02610485,-8.453692,-8.698833,12.52615,0, 0, -1, 1, 1, 1, 1, 1,0,5.142517,18.0739,-116.5283,5.142517,18.0739,-116.5283
10.251598,-0.3830703,-0.5349677,1.038178,8.026782,6.940565,-11.43396,-1.185666,-0.740389,-1.795222,-0.02785703,0.114477,0.02733921,-8.026782,-6.940565,11.43396,0, 0, -1, 1, 1, 1, 1, 1,0,5.238586,18.15697,-116.6651,5.238586,18.15697,-116.6651
10.2625684,-0.3837857,-0.5349633,1.038032,7.683362,7.453863,-9.898378,-1.187246,-0.7388219,-1.794952,-0.1417441,0.1406474,0.02420178,-7.683362,-7.453863,9.898378,0, 0, -1, 1, 1, 1, 1, 1,0,5.322876,18.23874,-116.7737,5.322876,18.23874,-116.7737
10.2765315,-0.3844079,-0.5350414,1.037976,6.09779,6.214445,-7.345214,-1.190131,-0.7368794,-1.79465,-0.2459392,0.1655614,0.02580706,-6.09779,-6.214445,7.345214,0, 0, -1, 1, 1, 1, 1, 1,0,5.40802,18.32551,-116.8763,5.40802,18.32551,-116.8763
10.2964775,-0.3858545,-0.5350025,1.037755,9.054599,8.339032,-8.262053,-1.199125,-0.7299445,-1.793936,-0.4699522,0.3671375,0.03052262,-9.054599,-8.339032,8.262053,0, 0, -1, 1, 1, 1, 1, 1,0,5.588623,18.49184,-117.0411,5.588623,18.49184,-117.0411
10.307448,-0.3864728,-0.5350543,1.03767,7.85298,7.353476,-7.798736,-1.205847,-0.7247621,-1.793603,-0.5990103,0.4618141,0.02964882,-7.85298,-7.353476,7.798736,0, 0, -1, 1, 1, 1, 1, 1,0,5.674774,18.57251,-117.1266,5.674774,18.57251,-117.1266
10.3184189,-0.3871047,-0.5351231,1.037507,6.662134,6.683518,-5.93681,-1.213677,-0.718605,-1.793193,-0.7050636,0.5544685,0.03687583,-6.662134,-6.683518,5.93681,0, 0, -1, 1, 1, 1, 1, 1,0,5.747864,18.64584,-117.1918,5.747864,18.64584,-117.1918
10.3293896,-0.3877956,-0.5351306,1.037411,6.684509,7.563885,-4.810315,-1.222379,-0.7116252,-1.79285,-0.776099,0.6224813,0.03060765,-6.684509,-7.563885,4.810315,0, 0, -1, 1, 1, 1, 1, 1,0,5.821198,18.72882,-117.2445,5.821198,18.72882,-117.2445
10.34036,-0.3883547,-0.5352094,1.037377,6.281329,5.924562,-4.400129,-1.231946,-0.7036873,-1.792569,-0.8615697,0.7148703,0.02528282,-6.281329,-5.924562,4.400129,0, 0, -1, 1, 1, 1, 1, 1,0,5.890106,18.79381,-117.2928,5.890106,18.79381,-117.2928
10.3523284,-0.3889864,-0.5352662,1.037232,4.819209,5.345593,-3.340936,-1.242001,-0.6949358,-1.792178,-0.8993906,0.7828108,0.03503897,-4.819209,-5.345593,3.340936,0, 0, -1, 1, 1, 1, 1, 1,0,5.947784,18.85779,-117.3328,5.947784,18.85779,-117.3328
10.3632989,-0.3896177,-0.5352533,1.037127,4.6122,5.509152,-4.797884,-1.252449,-0.6854717,-1.791826,-0.9349635,0.846898,0.03149045,-4.6122,-5.509152,4.797884,0, 0, -1, 1, 1, 1, 1, 1,0,5.998383,18.91823,-117.3854,5.998383,18.91823,-117.3854
10.3752669,-0.3902285,-0.5352734,1.037055,3.483206,4.678646,-3.130041,-1.263036,-0.6751574,-1.791506,-0.8478509,0.8259754,0.0256129,-3.483206,-4.678646,3.130041,0, 0, -1, 1, 1, 1, 1, 1,0,6.04007,18.97422,-117.4229,6.04007,18.97422,-117.4229
10.3962109,-0.3914785,-0.5354177,1.036787,3.769527,5.938062,-5.147947,-1.28406,-0.6522085,-1.790744,-0.9315351,1.044067,0.0293955,-3.769527,-5.938062,5.147947,0, 0, -1, 1, 1, 1, 1, 1,0,6.119019,19.09859,-117.5307,6.119019,19.09859,-117.5307
10.4081792,-0.3920847,-0.5353725,1.036694,2.8788,3.622724,-3.814602,-1.294256,-0.6397982,-1.790404,-0.9219506,1.122194,0.03074282,-2.8788,-3.622724,3.814602,0, 0, -1, 1, 1, 1, 1, 1,0,6.153473,19.14195,-117.5764,6.153473,19.14195,-117.5764
10.4201464,-0.3926489,-0.5353052,1.036516,1.971229,4.875476,-5.395378,-1.304151,-0.6267623,-1.789979,-0.8144908,1.073014,0.0349617,-1.971229,-4.875476,5.395378,0, 0, -1, 1, 1, 1, 1, 1,0,6.177063,19.20029,-117.6409,6.177063,19.20029,-117.6409
10.4410913,-0.3938896,-0.5351863,1.036346,2.456571,5.219303,-6.205173,-1.322373,-0.5988374,-1.789316,-0.7974467,1.275576,0.02776721,-2.456571,-5.219303,6.205173,0, 0, -1, 1, 1, 1, 1, 1,0,6.228516,19.30961,-117.7709,6.228516,19.30961,-117.7709
10.4520614,-0.3944752,-0.5350069,1.0362,1.866646,5.652447,-6.504052,-1.330694,-0.5841498,-1.788923,-0.7993743,1.411001,0.03773497,-1.866646,-5.652447,6.504052,0, 0, -1, 1, 1, 1, 1, 1,0,6.248993,19.37162,-117.8422,6.248993,19.37162,-117.8422
10.4630325,-0.3951516,-0.5348824,1.036072,2.186364,5.590561,-6.840732,-1.338365,-0.5689058,-1.788548,-0.6881824,1.367537,0.03363325,-2.186364,-5.590561,6.840732,0, 0, -1, 1, 1, 1, 1, 1,0,6.27298,19.43295,-117.9173,6.27298,19.43295,-117.9173
10.4740028,-0.3957274,-0.534752,1.035946,1.390918,5.808822,-7.243206,-1.345596,-0.5532185,-1.788175,-0.648741,1.407411,0.03346485,-1.390918,-5.808822,7.243206,0, 0, -1, 1, 1, 1, 1, 1,0,6.288239,19.49668,-117.9967,6.288239,19.49668,-117.9967
