Time,Head_X,Head_Y,Head_Z,Head_A,Head_B,Head_C,Body_X,Body_Y,Body_Z,Body_A,Body_B,Body_C,Event,Event_ID,Target_ID,Total_Head_Distance,Total_Head_Rotation,Total_Body_Distance,Total_Body_Rotation,Total_Balls,Total_Visits,Total_Revisits
1796.79,-0.134,1.592,-0.156,355.940,81.773,356.988,-0.570,1.429,-0.101,11.550,282.336,1.703,Finding,0,-1,1.283,36.576,1.379,22.649,0,0,0
1808.17,-0.155,1.592,-0.152,355.880,81.820,356.932,-0.592,1.429,-0.095,11.595,282.459,1.697,Finding,0,-1,1.305,36.576,1.401,22.777,0,0,0
1819.17,-0.175,1.593,-0.147,355.818,81.895,356.880,-0.612,1.429,-0.090,11.593,282.537,1.691,Finding,0,-1,1.325,36.576,1.422,22.777,0,0,0
1830.25,-0.195,1.593,-0.143,355.785,81.991,356.824,-0.631,1.429,-0.085,11.560,282.590,1.688,Finding,0,-1,1.345,36.677,1.442,22.777,0,0,0
1840.84,-0.214,1.593,-0.140,355.741,82.081,356.767,-0.650,1.429,-0.080,11.590,282.671,1.679,Finding,0,-1,1.365,36.778,1.461,22.777,0,0,0
1851.95,-0.232,1.593,-0.136,355.703,82.184,356.715,-0.668,1.429,-0.075,11.623,282.833,1.689,Finding,0,-1,1.383,36.886,1.480,22.940,0,0,0
1863.16,-0.249,1.593,-0.133,355.682,82.314,356.668,-0.685,1.429,-0.070,11.619,283.019,1.713,Finding,0,-1,1.401,37.016,1.498,23.122,0,0,0
1874.34,-0.266,1.593,-0.129,355.663,82.447,356.599,-0.701,1.429,-0.066,11.594,283.058,1.699,Finding,0,-1,1.418,37.149,1.515,23.122,0,0,0
1885.44,-0.282,1.593,-0.126,355.646,82.589,356.518,-0.717,1.429,-0.061,11.609,283.089,1.683,Finding,0,-1,1.434,37.290,1.531,23.122,0,0,0
1896.73,-0.297,1.593,-0.123,355.634,82.741,356.436,-0.732,1.429,-0.057,11.625,283.263,1.707,Finding,0,-1,1.450,37.441,1.547,23.291,0,0,0
1907.85,-0.312,1.593,-0.120,355.615,82.901,356.356,-0.747,1.429,-0.052,11.648,283.388,1.700,Finding,0,-1,1.465,37.600,1.562,23.415,0,0,0
1918.94,-0.326,1.592,-0.117,355.616,83.071,356.266,-0.761,1.429,-0.048,11.670,283.525,1.694,Finding,0,-1,1.479,37.769,1.577,23.552,0,0,0
1930.15,-0.340,1.592,-0.114,355.628,83.234,356.182,-0.774,1.429,-0.044,11.680,283.634,1.718,Finding,0,-1,1.493,37.931,1.591,23.659,0,0,0
1941.32,-0.353,1.592,-0.111,355.637,83.396,356.108,-0.787,1.429,-0.041,11.705,283.651,1.698,Finding,0,-1,1.507,38.092,1.604,23.659,0,0,0
1952.45,-0.366,1.592,-0.109,355.649,83.566,356.042,-0.800,1.429,-0.037,11.670,283.732,1.698,Finding,0,-1,1.520,38.260,1.617,23.659,0,0,0
1963.65,-0.378,1.592,-0.106,355.656,83.732,355.989,-0.811,1.428,-0.033,11.669,283.902,1.691,Finding,0,-1,1.532,38.425,1.629,23.825,0,0,0
1974.89,-0.389,1.592,-0.103,355.667,83.897,355.914,-0.823,1.428,-0.030,11.741,284.077,1.701,Finding,0,-1,1.544,38.591,1.641,24.011,0,0,0
1985.95,-0.400,1.592,-0.101,355.686,84.066,355.859,-0.834,1.428,-0.026,11.748,284.134,1.691,Finding,0,-1,1.555,38.760,1.653,24.011,0,0,0
1997.22,-0.411,1.592,-0.099,355.696,84.239,355.798,-0.844,1.428,-0.023,11.696,284.166,1.680,Finding,0,-1,1.566,38.933,1.664,24.011,0,0,0
2008.35,-0.421,1.592,-0.096,355.707,84.400,355.757,-0.854,1.428,-0.020,11.701,284.262,1.680,Finding,0,-1,1.577,39.094,1.674,24.011,0,0,0
2019.46,-0.431,1.592,-0.094,355.703,84.558,355.723,-0.864,1.428,-0.017,11.756,284.411,1.684,Finding,0,-1,1.587,39.251,1.684,24.167,0,0,0
2030.62,-0.441,1.592,-0.091,355.719,84.699,355.714,-0.873,1.428,-0.014,11.749,284.572,1.703,Finding,0,-1,1.596,39.392,1.694,24.322,0,0,0
2041.92,-0.450,1.592,-0.089,355.736,84.847,355.709,-0.882,1.428,-0.011,11.716,284.582,1.683,Finding,0,-1,1.606,39.540,1.703,24.322,0,0,0
2053.02,-0.458,1.592,-0.087,355.748,84.991,355.728,-0.890,1.428,-0.008,11.734,284.632,1.663,Finding,0,-1,1.615,39.683,1.712,24.322,0,0,0
2064.18,-0.467,1.592,-0.085,355.760,85.110,355.753,-0.898,1.428,-0.006,11.724,284.750,1.666,Finding,0,-1,1.623,39.802,1.720,24.438,0,0,0
2075.36,-0.474,1.592,-0.083,355.776,85.232,355.779,-0.906,1.428,-0.003,11.739,284.886,1.669,Finding,0,-1,1.631,39.924,1.729,24.572,0,0,0
2086.60,-0.482,1.592,-0.081,355.800,85.337,355.817,-0.914,1.428,0.000,11.729,284.982,1.646,Finding,0,-1,1.639,40.032,1.737,24.572,0,0,0
2097.70,-0.490,1.592,-0.079,355.808,85.440,355.874,-0.921,1.428,0.002,11.722,285.029,1.644,Finding,0,-1,1.647,40.137,1.744,24.572,0,0,0
2109.00,-0.497,1.592,-0.077,355.815,85.540,355.918,-0.928,1.428,0.004,11.726,285.078,1.627,Finding,0,-1,1.654,40.238,1.752,24.572,0,0,0
2120.03,-0.503,1.592,-0.075,355.828,85.640,355.938,-0.933,1.427,0.006,11.723,285.199,1.619,Finding,0,-1,1.660,40.238,1.758,24.691,0,0,0
2131.21,-0.507,1.591,-0.074,355.836,85.730,355.963,-0.937,1.427,0.008,11.727,285.307,1.636,Finding,0,-1,1.665,40.238,1.762,24.795,0,0,0
2144.26,-0.509,1.591,-0.073,355.841,85.809,355.984,-0.940,1.427,0.009,11.722,285.337,1.615,Finding,0,-1,1.668,40.238,1.765,24.795,0,0,0
2153.69,-0.511,1.591,-0.072,355.852,85.888,356.013,-0.941,1.427,0.010,11.706,285.377,1.601,Finding,0,-1,1.669,40.238,1.766,24.795,0,0,0
2164.77,-0.510,1.591,-0.072,355.853,85.952,356.040,-0.941,1.427,0.010,11.710,285.470,1.606,Finding,0,-1,1.670,40.238,1.767,24.795,0,0,0
2175.96,-0.508,1.591,-0.073,355.866,86.013,356.069,-0.938,1.427,0.010,11.729,285.542,1.599,Finding,0,-1,1.672,40.238,1.769,24.795,0,0,0
2187.23,-0.503,1.591,-0.074,355.890,86.066,356.088,-0.934,1.427,0.009,11.731,285.604,1.596,Finding,0,-1,1.677,40.238,1.774,24.795,0,0,0
2198.46,-0.497,1.591,-0.076,355.899,86.130,356.098,-0.927,1.427,0.007,11.712,285.676,1.615,Finding,0,-1,1.684,40.238,1.781,24.795,0,0,0
2209.59,-0.488,1.590,-0.078,355.902,86.187,356.102,-0.919,1.427,0.005,11.722,285.710,1.597,Finding,0,-1,1.692,40.238,1.790,24.795,0,0,0
2221.12,-0.479,1.590,-0.080,355.913,86.247,356.089,-0.909,1.427,0.002,11.747,285.770,1.602,Finding,0,-1,1.702,40.238,1.800,24.795,0,0,0
2233.16,-0.468,1.590,-0.083,355.920,86.297,356.101,-0.898,1.426,0.000,11.729,285.840,1.607,Finding,0,-1,1.714,40.238,1.811,24.795,0,0,0
2243.65,-0.456,1.590,-0.086,355.922,86.354,356.105,-0.886,1.426,-0.003,11.728,285.878,1.596,Finding,0,-1,1.726,40.238,1.823,24.795,0,0,0
2254.91,-0.443,1.590,-0.089,355.929,86.410,356.113,-0.873,1.426,-0.007,11.756,285.897,1.588,Finding,0,-1,1.739,40.238,1.836,24.795,0,0,0
2266.12,-0.429,1.590,-0.093,355.932,86.461,356.129,-0.860,1.426,-0.011,11.750,285.949,1.593,Finding,0,-1,1.754,40.238,1.851,24.795,0,0,0
2277.39,-0.415,1.590,-0.097,355.958,86.513,356.157,-0.845,1.426,-0.014,11.743,285.972,1.591,Finding,0,-1,1.769,40.238,1.865,24.795,0,0,0
2288.57,-0.400,1.589,-0.101,355.962,86.563,356.170,-0.831,1.426,-0.018,11.761,285.987,1.585,Finding,0,-1,1.784,40.238,1.881,24.795,0,0,0
2299.64,-0.384,1.589,-0.105,355.986,86.606,356.197,-0.815,1.426,-0.023,11.761,286.021,1.578,Finding,0,-1,1.800,40.238,1.897,24.795,0,0,0
2310.88,-0.369,1.589,-0.109,356.008,86.641,356.212,-0.800,1.425,-0.027,11.761,286.034,1.580,Finding,0,-1,1.816,40.238,1.913,24.795,0,0,0
2322.08,-0.353,1.589,-0.113,356.018,86.677,356.238,-0.784,1.425,-0.032,11.782,286.052,1.581,Finding,0,-1,1.833,40.238,1.929,24.795,0,0,0
2333.19,-0.336,1.589,-0.118,356.044,86.706,356.266,-0.768,1.425,-0.036,11.787,286.060,1.584,Finding,0,-1,1.850,40.238,1.946,24.795,0,0,0
2344.52,-0.320,1.588,-0.122,356.076,86.728,356.294,-0.751,1.425,-0.041,11.803,286.068,1.583,Finding,0,-1,1.867,40.238,1.963,24.795,0,0,0
2355.55,-0.303,1.588,-0.127,356.118,86.728,356.334,-0.734,1.425,-0.046,11.791,286.083,1.592,Finding,0,-1,1.884,40.238,1.981,24.795,0,0,0
2366.74,-0.286,1.588,-0.131,356.149,86.725,356.374,-0.718,1.425,-0.051,11.787,286.100,1.596,Finding,0,-1,1.902,40.238,1.998,24.795,0,0,0
2377.82,-0.269,1.588,-0.136,356.197,86.723,356.423,-0.701,1.425,-0.055,11.805,286.088,1.586,Finding,0,-1,1.920,40.238,2.016,24.795,0,0,0
2389.03,-0.251,1.588,-0.140,356.223,86.696,356.464,-0.683,1.425,-0.060,11.788,286.083,1.585,Finding,0,-1,1.938,40.238,2.034,24.795,0,0,0
2400.29,-0.234,1.588,-0.145,356.254,86.674,356.514,-0.666,1.424,-0.065,11.765,286.102,1.593,Finding,0,-1,1.956,40.238,2.052,24.795,0,0,0
2411.35,-0.216,1.588,-0.150,356.284,86.629,356.570,-0.649,1.424,-0.070,11.777,286.066,1.575,Finding,0,-1,1.974,40.238,2.070,24.795,0,0,0
2422.58,-0.199,1.587,-0.154,356.309,86.583,356.615,-0.631,1.424,-0.075,11.784,286.055,1.586,Finding,0,-1,1.992,40.238,2.088,24.795,0,0,0
2433.79,-0.181,1.587,-0.159,356.328,86.540,356.645,-0.614,1.424,-0.080,11.761,286.067,1.594,Finding,0,-1,2.010,40.238,2.106,24.795,0,0,0
2445.11,-0.164,1.587,-0.164,356.358,86.475,356.668,-0.596,1.424,-0.086,11.752,286.030,1.584,Finding,0,-1,2.028,40.238,2.125,24.795,0,0,0
2455.80,-0.146,1.587,-0.169,356.389,86.425,356.700,-0.579,1.424,-0.091,11.771,286.014,1.594,Finding,0,-1,2.047,40.238,2.143,24.795,0,0,0
2467.01,-0.128,1.587,-0.173,356.416,86.348,356.740,-0.561,1.424,-0.096,11.758,286.025,1.599,Finding,0,-1,2.065,40.238,2.161,24.795,0,0,0
2478.38,-0.110,1.587,-0.178,356.445,86.280,356.791,-0.544,1.424,-0.101,11.741,286.021,1.599,Finding,0,-1,2.084,40.238,2.179,24.795,0,0,0
2490.00,-0.092,1.587,-0.183,356.489,86.192,356.833,-0.526,1.424,-0.106,11.762,286.023,1.602,Finding,0,-1,2.102,40.238,2.198,24.795,0,0,0
2500.43,-0.075,1.586,-0.188,356.508,86.121,356.878,-0.509,1.424,-0.111,11.760,286.031,1.615,Finding,0,-1,2.120,40.238,2.216,24.795,0,0,0
2511.51,-0.059,1.586,-0.192,356.552,86.038,356.907,-0.492,1.423,-0.116,11.746,286.009,1.601,Finding,0,-1,2.137,40.238,2.233,24.795,0,0,0
2522.68,-0.043,1.586,-0.197,356.589,85.954,356.943,-0.477,1.423,-0.120,11.747,286.003,1.613,Finding,0,-1,2.154,40.238,2.249,24.795,0,0,0
2533.80,-0.028,1.586,-0.201,356.640,85.885,356.977,-0.462,1.423,-0.125,11.748,286.009,1.619,Finding,0,-1,2.169,40.238,2.265,24.795,0,0,0
2545.04,-0.013,1.586,-0.205,356.688,85.809,357.004,-0.448,1.423,-0.129,11.749,286.012,1.618,Finding,0,-1,2.184,40.238,2.279,24.795,0,0,0
2556.16,0.001,1.586,-0.208,356.734,85.733,357.049,-0.434,1.424,-0.133,11.756,286.015,1.631,Finding,0,-1,2.199,40.238,2.294,24.795,0,0,0
2567.32,0.014,1.586,-0.212,356.777,85.656,357.069,-0.421,1.424,-0.137,11.752,286.014,1.639,Finding,0,-1,2.212,40.238,2.307,24.795,0,0,0
2578.49,0.027,1.586,-0.215,356.825,85.579,357.105,-0.408,1.424,-0.141,11.758,285.984,1.622,Finding,0,-1,2.226,40.238,2.320,24.795,0,0,0
2589.63,0.039,1.586,-0.219,356.860,85.504,357.137,-0.396,1.423,-0.144,11.753,285.974,1.629,Finding,0,-1,2.238,40.238,2.333,24.795,0,0,0
2600.89,0.051,1.586,-0.222,356.892,85.434,357.163,-0.384,1.423,-0.147,11.751,285.992,1.638,Finding,0,-1,2.251,40.238,2.345,24.795,0,0,0
2612.21,0.062,1.586,-0.225,356.936,85.373,357.183,-0.373,1.423,-0.151,11.759,285.969,1.631,Finding,0,-1,2.262,40.238,2.357,24.795,0,0,0
2622.98,0.073,1.586,-0.228,356.987,85.305,357.208,-0.362,1.423,-0.154,11.760,285.945,1.630,Finding,0,-1,2.274,40.238,2.368,24.795,0,0,0
2634.27,0.083,1.586,-0.231,357.018,85.252,357.222,-0.352,1.423,-0.157,11.743,285.957,1.644,Finding,0,-1,2.284,40.238,2.379,24.795,0,0,0
2645.31,0.093,1.585,-0.234,357.052,85.203,357.228,-0.342,1.423,-0.160,11.764,285.948,1.627,Finding,0,-1,2.295,40.238,2.389,24.795,0,0,0
2656.54,0.103,1.585,-0.237,357.083,85.157,357.232,-0.333,1.423,-0.162,11.760,285.959,1.632,Finding,0,-1,2.305,40.238,2.399,24.795,0,0,0
2667.72,0.112,1.585,-0.240,357.106,85.117,357.218,-0.324,1.423,-0.165,11.741,285.981,1.646,Finding,0,-1,2.314,40.238,2.409,24.795,0,0,0
2678.83,0.121,1.585,-0.242,357.133,85.089,357.198,-0.315,1.423,-0.167,11.746,285.962,1.629,Finding,0,-1,2.323,40.238,2.418,24.795,0,0,0
2690.08,0.129,1.585,-0.245,357.165,85.057,357.213,-0.306,1.423,-0.170,11.733,285.964,1.613,Finding,0,-1,2.332,40.238,2.427,24.795,0,0,0
2701.28,0.137,1.585,-0.247,357.196,85.023,357.207,-0.298,1.423,-0.172,11.724,285.992,1.628,Finding,0,-1,2.341,40.238,2.435,24.795,0,0,0
2712.31,0.145,1.585,-0.249,357.197,85.017,357.214,-0.291,1.423,-0.174,11.736,285.976,1.615,Finding,0,-1,2.349,40.238,2.443,24.795,0,0,0
2723.57,0.153,1.585,-0.252,357.222,84.984,357.225,-0.283,1.423,-0.176,11.744,285.966,1.608,Finding,0,-1,2.357,40.238,2.451,24.795,0,0,0
2734.72,0.160,1.585,-0.254,357.245,84.972,357.232,-0.276,1.423,-0.179,11.712,285.984,1.626,Finding,0,-1,2.364,40.238,2.458,24.795,0,0,0
2745.89,0.167,1.585,-0.256,357.266,84.972,357.230,-0.269,1.423,-0.181,11.708,285.985,1.614,Finding,0,-1,2.371,40.238,2.465,24.795,0,0,0
2756.96,0.173,1.585,-0.258,357.271,84.968,357.235,-0.262,1.423,-0.183,11.714,285.983,1.615,Finding,0,-1,2.378,40.238,2.472,24.795,0,0,0
2768.15,0.180,1.585,-0.260,357.291,84.963,357.222,-0.256,1.423,-0.184,11.702,285.993,1.623,Finding,0,-1,2.385,40.238,2.479,24.795,0,0,0
2779.37,0.186,1.585,-0.262,357.281,84.967,357.225,-0.250,1.423,-0.186,11.704,285.984,1.617,Finding,0,-1,2.391,40.238,2.485,24.795,0,0,0
2790.51,0.192,1.585,-0.263,357.286,84.966,357.217,-0.244,1.423,-0.188,11.707,285.985,1.618,Finding,0,-1,2.397,40.238,2.491,24.795,0,0,0
2801.67,0.197,1.585,-0.265,357.289,84.967,357.202,-0.239,1.423,-0.190,11.712,286.007,1.633,Finding,0,-1,2.403,40.238,2.497,24.795,0,0,0
2812.87,0.202,1.585,-0.267,357.286,84.980,357.189,-0.233,1.423,-0.191,11.709,285.991,1.622,Finding,0,-1,2.409,40.238,2.503,24.795,0,0,0
2824.07,0.207,1.585,-0.269,357.291,84.994,357.173,-0.228,1.423,-0.193,11.702,285.995,1.623,Finding,0,-1,2.414,40.238,2.508,24.795,0,0,0
2835.43,0.212,1.585,-0.272,357.294,85.010,357.149,-0.224,1.423,-0.196,11.693,286.013,1.634,Finding,0,-1,2.419,40.238,2.513,24.795,0,0,0
2846.56,0.216,1.584,-0.275,357.291,85.033,357.142,-0.220,1.423,-0.199,11.722,286.012,1.617,Finding,0,-1,2.425,40.238,2.519,24.795,0,0,0
2857.48,0.219,1.584,-0.280,357.283,85.038,357.128,-0.216,1.423,-0.205,11.715,286.031,1.627,Finding,0,-1,2.431,40.238,2.525,24.795,0,0,0
2868.65,0.222,1.584,-0.287,357.281,85.061,357.120,-0.213,1.423,-0.211,11.701,286.035,1.631,Finding,0,-1,2.438,40.238,2.532,24.795,0,0,0
2879.88,0.224,1.584,-0.296,357.272,85.074,357.111,-0.211,1.422,-0.220,11.724,286.037,1.618,Finding,0,-1,2.447,40.238,2.541,24.795,0,0,0
2890.99,0.226,1.584,-0.306,357.263,85.091,357.108,-0.210,1.422,-0.230,11.734,286.037,1.619,Finding,0,-1,2.457,40.238,2.551,24.795,0,0,0
2902.21,0.227,1.584,-0.317,357.254,85.110,357.095,-0.209,1.422,-0.241,11.715,286.050,1.629,Finding,0,-1,2.469,40.238,2.562,24.795,0,0,0
2913.32,0.227,1.584,-0.329,357.254,85.119,357.092,-0.208,1.422,-0.253,11.724,286.038,1.621,Finding,0,-1,2.481,40.238,2.575,24.795,0,0,0
2925.20,0.227,1.584,-0.343,357.261,85.126,357.083,-0.208,1.422,-0.267,11.742,286.024,1.609,Finding,0,-1,2.494,40.238,2.588,24.795,0,0,0
2935.71,0.227,1.584,-0.357,357.271,85.135,357.081,-0.209,1.422,-0.281,11.731,286.049,1.624,Finding,0,-1,2.508,40.238,2.602,24.795,0,0,0
2946.88,0.226,1.583,-0.372,357.271,85.143,357.077,-0.209,1.422,-0.295,11.747,286.065,1.617,Finding,0,-1,2.523,40.238,2.617,24.795,0,0,0
2958.12,0.225,1.583,-0.387,357.265,85.144,357.089,-0.210,1.422,-0.311,11.748,286.063,1.617,Finding,0,-1,2.539,40.238,2.632,24.795,0,0,0
2969.22,0.224,1.583,-0.403,357.267,85.145,357.101,-0.212,1.421,-0.326,11.737,286.045,1.619,Finding,0,-1,2.554,40.238,2.648,24.795,0,0,0
2980.53,0.222,1.583,-0.419,357.261,85.132,357.106,-0.213,1.421,-0.343,11.738,286.043,1.611,Finding,0,-1,2.571,40.238,2.664,24.795,0,0,0
2991.71,0.220,1.583,-0.435,357.236,85.121,357.102,-0.215,1.421,-0.359,11.732,286.052,1.615,Finding,0,-1,2.587,40.238,2.681,24.795,0,0,0
3003.19,0.218,1.583,-0.452,357.234,85.114,357.086,-0.217,1.421,-0.376,11.740,286.056,1.608,Finding,0,-1,2.604,40.238,2.698,24.795,0,0,0
3014.37,0.216,1.583,-0.469,357.237,85.116,357.068,-0.219,1.421,-0.393,11.749,286.044,1.605,Finding,0,-1,2.621,40.238,2.715,24.795,0,0,0
3025.55,0.214,1.583,-0.486,357.252,85.102,357.047,-0.221,1.421,-0.410,11.747,286.041,1.607,Finding,0,-1,2.639,40.238,2.732,24.795,0,0,0
3036.77,0.212,1.582,-0.504,357.246,85.084,357.058,-0.223,1.420,-0.428,11.733,286.049,1.611,Finding,0,-1,2.656,40.238,2.750,24.795,0,0,0
3047.93,0.209,1.582,-0.521,357.259,85.081,357.061,-0.226,1.420,-0.445,11.741,286.046,1.609,Finding,0,-1,2.674,40.238,2.767,24.795,0,0,0
3058.95,0.206,1.582,-0.539,357.258,85.070,357.063,-0.229,1.420,-0.463,11.740,286.034,1.604,Finding,0,-1,2.692,40.238,2.785,24.795,0,0,0
3070.14,0.203,1.582,-0.556,357.270,85.065,357.071,-0.232,1.420,-0.480,11.737,286.036,1.599,Finding,0,-1,2.709,40.238,2.803,24.795,0,0,0
3081.31,0.200,1.582,-0.574,357.278,85.067,357.066,-0.235,1.420,-0.498,11.741,286.036,1.601,Finding,0,-1,2.727,40.238,2.821,24.795,0,0,0
3092.51,0.197,1.582,-0.592,357.283,85.056,357.053,-0.238,1.420,-0.516,11.737,286.052,1.601,Finding,0,-1,2.746,40.238,2.839,24.795,0,0,0
3103.75,0.194,1.582,-0.610,357.288,85.056,357.057,-0.241,1.420,-0.534,11.720,286.052,1.610,Finding,0,-1,2.764,40.238,2.857,24.795,0,0,0
3114.78,0.190,1.581,-0.628,357.287,85.050,357.075,-0.245,1.419,-0.552,11.738,286.038,1.603,Finding,0,-1,2.782,40.238,2.876,24.795,0,0,0
3126.08,0.187,1.581,-0.645,357.287,85.046,357.085,-0.248,1.419,-0.569,11.736,286.039,1.598,Finding,0,-1,2.800,40.238,2.894,24.795,0,0,0
3137.24,0.183,1.581,-0.663,357.279,85.049,357.115,-0.252,1.419,-0.587,11.725,286.054,1.592,Finding,0,-1,2.818,40.238,2.912,24.795,0,0,0
3148.30,0.178,1.581,-0.681,357.260,85.055,357.121,-0.257,1.419,-0.605,11.722,286.044,1.595,Finding,0,-1,2.837,40.238,2.930,24.795,0,0,0
3160.09,0.174,1.580,-0.699,357.251,85.053,357.137,-0.261,1.418,-0.623,11.734,286.026,1.587,Finding,0,-1,2.855,40.238,2.949,24.795,0,0,0
3170.74,0.170,1.580,-0.717,357.233,85.049,357.133,-0.265,1.418,-0.641,11.721,286.043,1.601,Finding,0,-1,2.873,40.238,2.967,24.795,0,0,0
3181.86,0.165,1.580,-0.734,357.221,85.047,357.136,-0.270,1.418,-0.659,11.719,286.046,1.587,Finding,0,-1,2.892,40.238,2.985,24.795,0,0,0
3193.18,0.160,1.580,-0.752,357.222,85.040,357.144,-0.274,1.418,-0.676,11.719,286.053,1.592,Finding,0,-1,2.910,40.238,3.004,24.795,0,0,0
3204.15,0.156,1.580,-0.770,357.205,85.033,357.160,-0.279,1.417,-0.694,11.724,286.040,1.578,Finding,0,-1,2.928,40.238,3.022,24.795,0,0,0
3215.30,0.151,1.579,-0.788,357.194,85.027,357.170,-0.283,1.417,-0.712,11.699,286.054,1.591,Finding,0,-1,2.947,40.238,3.041,24.795,0,0,0
3227.55,0.146,1.579,-0.806,357.183,85.011,357.154,-0.288,1.417,-0.730,11.700,286.037,1.584,Finding,0,-1,2.965,40.238,3.059,24.795,0,0,0
3237.70,0.137,1.579,-0.841,357.181,85.015,357.141,-0.298,1.416,-0.765,11.710,286.039,1.580,Finding,0,-1,3.002,40.238,3.096,24.795,0,0,0
3248.90,0.137,1.579,-0.841,357.182,85.012,357.125,-0.298,1.416,-0.766,11.700,286.038,1.577,Finding,0,-1,3.002,40.238,3.096,24.795,0,0,0
3260.13,0.132,1.578,-0.859,357.186,85.003,357.118,-0.302,1.416,-0.783,11.678,286.035,1.568,Finding,0,-1,3.021,40.238,3.115,24.795,0,0,0
3271.26,0.127,1.578,-0.877,357.184,85.000,357.119,-0.307,1.416,-0.801,11.676,286.026,1.564,Finding,0,-1,3.039,40.238,3.133,24.795,0,0,0
3282.40,0.123,1.578,-0.895,357.189,84.997,357.124,-0.312,1.415,-0.819,11.693,286.020,1.568,Finding,0,-1,3.058,40.238,3.151,24.795,0,0,0
3293.54,0.118,1.578,-0.913,357.188,84.999,357.111,-0.317,1.415,-0.837,11.672,286.040,1.562,Finding,0,-1,3.076,40.238,3.170,24.795,0,0,0
3304.49,0.113,1.577,-0.931,357.200,85.000,357.097,-0.322,1.415,-0.855,11.651,286.053,1.569,Finding,0,-1,3.095,40.238,3.188,24.795,0,0,0
3315.63,0.108,1.577,-0.948,357.206,85.009,357.072,-0.327,1.415,-0.872,11.669,286.025,1.560,Finding,0,-1,3.113,40.238,3.207,24.795,0,0,0
3326.88,0.103,1.577,-0.966,357.221,85.019,357.061,-0.332,1.414,-0.890,11.665,286.017,1.548,Finding,0,-1,3.132,40.238,3.225,24.795,0,0,0
3337.98,0.098,1.577,-0.984,357.221,85.020,357.057,-0.336,1.414,-0.908,11.644,286.046,1.557,Finding,0,-1,3.151,40.238,3.244,24.795,0,0,0
3349.17,0.093,1.576,-1.002,357.237,85.028,357.043,-0.342,1.414,-0.926,11.662,286.019,1.555,Finding,0,-1,3.169,40.238,3.262,24.795,0,0,0
3360.36,0.088,1.576,-1.020,357.238,85.045,357.040,-0.346,1.414,-0.944,11.647,286.009,1.541,Finding,0,-1,3.188,40.238,3.281,24.795,0,0,0
3371.52,0.083,1.576,-1.038,357.253,85.046,357.027,-0.351,1.413,-0.962,11.643,286.006,1.541,Finding,0,-1,3.206,40.238,3.299,24.795,0,0,0
3382.71,0.078,1.575,-1.056,357.259,85.051,357.013,-0.356,1.413,-0.979,11.644,286.008,1.540,Finding,0,-1,3.225,40.238,3.318,24.795,0,0,0
3394.11,0.073,1.575,-1.074,357.268,85.055,357.004,-0.361,1.413,-0.997,11.630,286.006,1.524,Finding,0,-1,3.243,40.238,3.336,24.795,0,0,0
3405.10,0.064,1.575,-1.109,357.277,85.055,356.990,-0.371,1.412,-1.033,11.630,286.006,1.535,Finding,0,-1,3.280,40.238,3.374,24.795,0,0,0
3416.23,0.064,1.575,-1.109,357.286,85.050,356.958,-0.371,1.412,-1.033,11.632,285.999,1.530,Finding,0,-1,3.280,40.238,3.374,24.795,0,0,0
3427.41,0.059,1.574,-1.127,357.304,85.066,356.941,-0.376,1.412,-1.051,11.603,285.993,1.519,Finding,0,-1,3.299,40.238,3.392,24.795,0,0,0
3438.58,0.049,1.574,-1.163,357.311,85.063,356.922,-0.386,1.412,-1.086,11.613,285.996,1.517,Finding,0,-1,3.336,40.238,3.429,24.795,0,0,0
3449.70,0.044,1.574,-1.181,357.330,85.069,356.916,-0.391,1.411,-1.104,11.624,286.008,1.521,Finding,0,-1,3.354,40.238,3.448,24.795,0,0,0
3461.55,0.039,1.573,-1.199,357.328,85.066,356.908,-0.396,1.411,-1.122,11.615,286.017,1.531,Finding,0,-1,3.373,40.238,3.466,24.795,0,0,0
3472.18,0.034,1.573,-1.217,357.341,85.071,356.899,-0.401,1.411,-1.140,11.614,286.012,1.536,Finding,0,-1,3.392,40.238,3.485,24.795,0,0,0
3483.11,0.030,1.573,-1.231,357.338,85.073,356.893,-0.405,1.411,-1.155,11.636,285.997,1.533,Finding,0,-1,3.407,40.238,3.500,24.795,0,0,0
3494.42,0.026,1.573,-1.245,357.348,85.078,356.880,-0.409,1.411,-1.169,11.631,286.025,1.546,Finding,0,-1,3.421,40.238,3.514,24.795,0,0,0
3505.58,0.023,1.573,-1.259,357.357,85.084,356.871,-0.413,1.411,-1.182,11.636,286.023,1.543,Finding,0,-1,3.435,40.238,3.528,24.795,0,0,0
3516.72,0.019,1.573,-1.272,357.364,85.099,356.870,-0.416,1.411,-1.195,11.639,286.008,1.544,Finding,0,-1,3.449,40.238,3.542,24.795,0,0,0
3527.86,0.016,1.573,-1.284,357.371,85.105,356.871,-0.419,1.411,-1.207,11.640,286.002,1.542,Finding,0,-1,3.462,40.238,3.555,24.795,0,0,0
3539.23,0.013,1.573,-1.296,357.376,85.108,356.871,-0.423,1.411,-1.219,11.624,286.009,1.551,Finding,0,-1,3.474,40.238,3.567,24.795,0,0,0
3550.18,0.009,1.573,-1.307,357.392,85.110,356.869,-0.426,1.411,-1.231,11.637,286.014,1.553,Finding,0,-1,3.486,40.238,3.579,24.795,0,0,0
